camNum	frameNum	sysClock	buffer
0	5090	169969	1
1	5092	169979	1
0	5091	170002	1
1	5093	170011	1
0	5092	170036	1
1	5094	170043	1
0	5093	170069	1
1	5095	170075	1
0	5094	170102	1
1	5096	170107	1
0	5095	170136	1
1	5097	170139	1
0	5096	170170	1
1	5098	170172	1
1	5099	170203	1
0	5097	170203	1
1	5100	170235	1
0	5098	170236	1
1	5101	170267	1
0	5099	170269	1
1	5102	170299	1
0	5100	170303	1
0	5101	170336	1
1	5103	170331	1
0	5102	170369	1
1	5104	170379	1
0	5103	170403	1
1	5105	170411	1
0	5104	170436	1
1	5106	170443	1
0	5105	170469	1
1	5107	170475	1
0	5106	170503	1
1	5108	170507	1
0	5107	170536	1
1	5109	170539	1
0	5108	170569	1
1	5110	170571	1
1	5111	170603	1
0	5109	170603	1
1	5112	170635	1
0	5110	170636	1
1	5113	170667	1
0	5111	170669	1
1	5114	170699	1
0	5112	170703	1
0	5113	170736	1
1	5115	170731	1
0	5114	170769	1
1	5116	170779	1
0	5115	170803	1
1	5117	170811	1
0	5116	170836	1
1	5118	170843	1
0	5117	170870	1
1	5119	170875	1
0	5118	170903	1
1	5120	170907	1
0	5119	170936	1
1	5121	170940	1
0	5120	170970	1
1	5122	170971	1
1	5123	171003	1
0	5121	171003	1
1	5124	171035	1
0	5122	171036	1
1	5125	171067	1
0	5123	171070	1
1	5126	171099	1
0	5124	171103	1
0	5125	171136	1
1	5127	171131	1
0	5126	171170	1
1	5128	171179	1
0	5127	171203	1
1	5129	171211	1
0	5128	171236	1
1	5130	171243	1
0	5129	171270	1
1	5131	171275	1
0	5130	171303	1
1	5132	171307	1
0	5131	171336	1
1	5133	171340	1
0	5132	171370	1
1	5134	171371	1
1	5135	171403	1
0	5133	171403	1
1	5136	171435	1
0	5134	171437	1
1	5137	171467	1
0	5135	171470	1
0	5136	171503	1
1	5138	171499	1
0	5137	171536	1
1	5139	171547	1
0	5138	171570	1
1	5140	171579	1
0	5139	171603	1
1	5141	171611	1
0	5140	171637	1
1	5142	171643	1
0	5141	171670	1
1	5143	171675	1
0	5142	171703	1
1	5144	171707	1
0	5143	171737	1
1	5145	171739	1
1	5146	171771	1
0	5144	171770	1
1	5147	171803	1
0	5145	171803	1
1	5148	171835	1
0	5146	171837	1
1	5149	171867	1
0	5147	171870	1
0	5148	171904	1
1	5150	171899	1
0	5149	171937	1
1	5151	171947	1
0	5150	171970	1
1	5152	171979	1
0	5151	172003	1
1	5153	172011	1
0	5152	172037	1
1	5154	172043	1
0	5153	172070	1
1	5155	172075	1
0	5154	172104	1
1	5156	172107	1
0	5155	172137	1
1	5157	172139	1
1	5158	172171	1
0	5156	172170	1
1	5159	172203	1
0	5157	172204	1
1	5160	172235	1
0	5158	172237	1
1	5161	172267	1
0	5159	172270	1
0	5160	172304	1
1	5162	172299	1
0	5161	172337	1
1	5163	172347	1
0	5162	172370	1
1	5164	172379	1
0	5163	172404	1
1	5165	172411	1
0	5164	172437	1
1	5166	172443	1
0	5165	172470	1
1	5167	172475	1
0	5166	172504	1
1	5168	172507	1
0	5167	172537	1
1	5169	172539	1
1	5170	172572	1
0	5168	172571	1
1	5171	172603	1
0	5169	172604	1
1	5172	172635	1
0	5170	172637	1
1	5173	172667	1
0	5171	172671	1
0	5172	172704	1
1	5174	172699	1
0	5173	172737	1
1	5175	172747	1
0	5174	172771	1
1	5176	172779	1
0	5175	172804	1
1	5177	172811	1
0	5176	172837	1
1	5178	172843	1
0	5177	172871	1
1	5179	172875	1
0	5178	172904	1
1	5180	172907	1
0	5179	172937	1
1	5181	172939	1
1	5182	172971	1
0	5180	172971	1
1	5183	173003	1
0	5181	173004	1
1	5184	173035	1
0	5182	173037	1
1	5185	173067	1
0	5183	173071	1
0	5184	173104	1
1	5186	173099	1
0	5185	173137	1
1	5187	173147	1
0	5186	173174	1
1	5188	173180	3
0	5187	173204	2
1	5189	173211	2
0	5188	173283	1
1	5190	173246	1
0	5189	173285	1
1	5191	173277	1
0	5190	173306	1
1	5192	173308	1
0	5191	173338	1
1	5193	173339	1
1	5194	173371	1
0	5192	173371	1
1	5195	173403	1
0	5193	173404	1
1	5196	173435	1
0	5194	173438	1
1	5197	173467	1
0	5195	173471	1
0	5196	173504	1
1	5198	173499	1
0	5197	173538	1
1	5199	173550	1
0	5198	173571	1
1	5200	173579	1
0	5199	173604	1
1	5201	173611	1
0	5200	173639	1
1	5202	173644	1
0	5201	173671	1
1	5203	173675	1
0	5202	173704	1
1	5204	173707	1
0	5203	173738	1
1	5205	173739	1
1	5206	173771	1
0	5204	173771	1
1	5207	173803	1
0	5205	173805	1
1	5208	173835	1
0	5206	173838	1
1	5209	173867	1
0	5207	173871	1
0	5208	173905	1
1	5210	173899	1
0	5209	173938	1
1	5211	173947	1
0	5210	173971	1
1	5212	173979	1
0	5211	174005	1
1	5213	174011	1
0	5212	174038	1
1	5214	174043	1
0	5213	174071	1
1	5215	174075	1
0	5214	174105	1
1	5216	174107	1
1	5217	174139	1
0	5215	174138	1
1	5218	174171	1
0	5216	174171	1
1	5219	174203	1
0	5217	174205	1
1	5220	174235	1
0	5218	174238	1
1	5221	174267	1
0	5219	174271	1
0	5220	174305	1
1	5222	174299	1
0	5221	174338	1
1	5223	174347	1
0	5222	174371	1
1	5224	174379	1
0	5223	174405	1
1	5225	174411	1
0	5224	174438	1
1	5226	174443	1
0	5225	174472	1
1	5227	174475	1
0	5226	174505	1
1	5228	174507	1
1	5229	174539	1
0	5227	174538	1
1	5230	174571	1
0	5228	174572	1
1	5231	174603	1
0	5229	174605	1
1	5232	174635	1
0	5230	174638	1
1	5233	174667	1
0	5231	174672	1
0	5232	174709	1
1	5234	174699	1
0	5233	174739	1
1	5235	174747	1
0	5234	174772	1
1	5236	174779	1
0	5235	174805	1
1	5237	174811	1
0	5236	174839	1
1	5238	174844	1
0	5237	174872	1
1	5239	174875	1
0	5238	174905	1
1	5240	174907	1
1	5241	174939	1
0	5239	174939	1
1	5242	174971	1
0	5240	174972	1
1	5243	175003	1
0	5241	175005	1
1	5244	175035	1
0	5242	175039	1
1	5245	175067	1
0	5243	175072	1
0	5244	175105	1
1	5246	175099	1
0	5245	175139	1
1	5247	175147	1
0	5246	175172	1
1	5248	175179	1
0	5247	175205	1
1	5249	175211	1
0	5248	175239	1
1	5250	175243	1
0	5249	175272	1
1	5251	175275	1
0	5250	175305	1
1	5252	175307	1
1	5253	175339	1
0	5251	175339	1
1	5254	175371	1
0	5252	175372	1
1	5255	175403	1
0	5253	175405	1
1	5256	175435	1
0	5254	175439	1
0	5255	175472	1
1	5257	175467	1
0	5256	175505	1
1	5258	175515	1
0	5257	175539	1
1	5259	175547	1
0	5258	175572	1
1	5260	175579	1
0	5259	175606	1
1	5261	175611	1
0	5260	175639	1
1	5262	175643	1
0	5261	175672	1
1	5263	175675	1
0	5262	175706	1
1	5264	175707	1
1	5265	175739	1
0	5263	175739	1
1	5266	175771	1
0	5264	175772	1
1	5267	175806	1
0	5265	175809	1
1	5268	175835	1
0	5266	175839	1
0	5267	175872	1
1	5269	175867	1
0	5268	175906	1
1	5270	175915	1
0	5269	175939	1
1	5271	175947	1
0	5270	175972	1
1	5272	175979	1
0	5271	176006	1
1	5273	176011	1
0	5272	176039	1
1	5274	176043	1
0	5273	176072	1
1	5275	176075	1
0	5274	176106	1
1	5276	176107	1
1	5277	176139	1
0	5275	176139	1
1	5278	176171	1
0	5276	176173	1
1	5279	176203	1
0	5277	176206	1
1	5280	176235	1
0	5278	176239	1
0	5279	176273	1
1	5281	176267	1
0	5280	176306	1
1	5282	176315	1
0	5281	176339	1
1	5283	176347	1
0	5282	176373	1
1	5284	176379	1
0	5283	176406	1
1	5285	176411	1
0	5284	176439	1
1	5286	176443	1
0	5285	176473	1
1	5287	176475	1
1	5288	176507	1
0	5286	176506	1
1	5289	176539	1
0	5287	176539	1
1	5290	176571	1
0	5288	176573	1
1	5291	176603	1
0	5289	176606	1
1	5292	176635	1
0	5290	176639	1
0	5291	176673	1
1	5293	176667	1
0	5292	176706	1
1	5294	176715	1
0	5293	176740	1
1	5295	176747	1
0	5294	176773	1
1	5296	176779	1
0	5295	176806	1
1	5297	176811	1
0	5296	176840	1
1	5298	176843	1
0	5297	176873	1
1	5299	176875	1
1	5300	176907	1
0	5298	176906	1
1	5301	176939	1
0	5299	176940	1
1	5302	176971	1
0	5300	176973	1
1	5303	177003	1
0	5301	177006	1
1	5304	177035	1
0	5302	177040	1
0	5303	177073	1
1	5305	177067	2
0	5304	177106	1
1	5306	177118	1
0	5305	177159	1
1	5307	177149	1
0	5306	177174	1
1	5308	177179	1
0	5307	177206	1
1	5309	177211	1
0	5308	177240	1
1	5310	177243	1
0	5309	177273	1
1	5311	177275	1
1	5312	177307	1
0	5310	177306	1
1	5313	177339	1
0	5311	177340	1
1	5314	177371	1
0	5312	177373	1
1	5315	177403	1
0	5313	177407	1
1	5316	177435	1
0	5314	177440	1
0	5315	177473	1
1	5317	177467	1
0	5316	177507	1
1	5318	177515	1
0	5317	177540	1
1	5319	177547	1
0	5318	177573	1
1	5320	177579	1
0	5319	177607	1
1	5321	177611	1
0	5320	177640	1
1	5322	177643	1
0	5321	177673	1
1	5323	177675	1
1	5324	177707	1
0	5322	177707	1
1	5325	177739	1
0	5323	177740	1
1	5326	177771	1
0	5324	177773	1
1	5327	177803	1
0	5325	177807	1
1	5328	177835	1
0	5326	177840	1
0	5327	177873	1
1	5329	177867	1
0	5328	177908	1
1	5330	177916	1
0	5329	177940	1
1	5331	177947	1
0	5330	177974	1
1	5332	177979	1
0	5331	178007	1
1	5333	178011	1
0	5332	178040	1
1	5334	178043	1
0	5333	178074	1
1	5335	178075	1
1	5336	178107	1
0	5334	178107	1
1	5337	178139	1
0	5335	178140	1
1	5338	178171	1
0	5336	178174	1
1	5339	178203	1
0	5337	178207	1
1	5340	178235	1
0	5338	178240	1
0	5339	178274	1
1	5341	178267	1
0	5340	178307	1
1	5342	178315	1
0	5341	178340	1
1	5343	178347	1
0	5342	178374	1
1	5344	178379	1
0	5343	178407	1
1	5345	178411	1
0	5344	178440	1
1	5346	178443	1
0	5345	178474	1
1	5347	178475	1
1	5348	178507	1
0	5346	178507	1
1	5349	178539	1
0	5347	178540	1
1	5350	178571	1
0	5348	178578	1
1	5351	178603	1
0	5349	178607	1
1	5352	178635	1
0	5350	178641	1
0	5351	178674	1
1	5353	178667	1
0	5352	178707	1
1	5354	178715	1
0	5353	178741	1
1	5355	178747	1
0	5354	178774	2
1	5356	178780	2
0	5355	178807	1
1	5357	178854	1
0	5356	178845	1
1	5358	178854	1
1	5359	178875	1
0	5357	178874	1
1	5360	178907	1
0	5358	178907	1
1	5361	178939	1
0	5359	178941	1
1	5362	178971	1
0	5360	178974	1
1	5363	179003	1
0	5361	179007	1
1	5364	179035	1
0	5362	179041	1
0	5363	179074	1
1	5365	179067	1
0	5364	179108	1
1	5366	179115	1
0	5365	179141	1
1	5367	179147	1
0	5366	179174	1
1	5368	179179	1
0	5367	179207	1
1	5369	179211	1
0	5368	179241	1
1	5370	179243	1
1	5371	179275	1
0	5369	179274	1
1	5372	179307	1
0	5370	179308	1
1	5373	179339	1
0	5371	179341	1
1	5374	179371	1
0	5372	179374	1
1	5375	179403	1
0	5373	179408	1
0	5374	179441	1
1	5376	179435	1
0	5375	179474	1
1	5377	179483	1
0	5376	179508	1
1	5378	179515	1
0	5377	179541	1
1	5379	179547	1
0	5378	179574	1
1	5380	179579	1
0	5379	179608	1
1	5381	179611	1
0	5380	179641	1
1	5382	179643	1
1	5383	179675	1
0	5381	179674	1
1	5384	179707	1
0	5382	179708	1
1	5385	179739	1
0	5383	179741	1
1	5386	179771	1
0	5384	179775	1
1	5387	179803	1
0	5385	179808	1
0	5386	179841	1
1	5388	179835	1
0	5387	179875	1
1	5389	179883	1
0	5388	179908	1
1	5390	179916	1
0	5389	179941	1
1	5391	179947	1
0	5390	179975	1
1	5392	179979	1
0	5391	180008	1
1	5393	180011	1
0	5392	180041	1
1	5394	180043	1
1	5395	180075	1
0	5393	180075	2
1	5396	180107	1
0	5394	180108	1
1	5397	180166	1
0	5395	180144	1
1	5398	180174	1
0	5396	180178	1
1	5399	180204	1
0	5397	180209	1
0	5398	180241	1
1	5400	180235	1
0	5399	180275	1
1	5401	180283	1
0	5400	180308	1
1	5402	180315	1
0	5401	180341	1
1	5403	180347	1
0	5402	180375	1
1	5404	180379	1
0	5403	180408	1
1	5405	180411	1
0	5404	180443	1
1	5406	180444	1
1	5407	180475	1
0	5405	180475	1
1	5408	180507	1
0	5406	180508	1
1	5409	180540	1
0	5407	180542	1
1	5410	180571	1
0	5408	180575	1
1	5411	180603	1
0	5409	180608	1
0	5410	180642	1
1	5412	180635	1
0	5411	180675	1
1	5413	180683	3
0	5412	180708	2
1	5414	180718	2
0	5413	180800	1
1	5415	180747	1
0	5414	180800	1
1	5416	180780	1
0	5415	180808	1
1	5417	180811	1
0	5416	180842	1
1	5418	180843	1
1	5419	180875	1
0	5417	180875	1
1	5420	180907	1
0	5418	180909	1
1	5421	180939	1
0	5419	180942	1
1	5422	180971	1
0	5420	180975	1
1	5423	181003	1
0	5421	181008	1
0	5422	181042	1
1	5424	181035	1
0	5423	181075	1
1	5425	181083	1
0	5424	181109	1
1	5426	181115	1
0	5425	181142	1
1	5427	181147	1
0	5426	181175	1
1	5428	181179	1
0	5427	181209	1
1	5429	181211	1
1	5430	181243	1
0	5428	181242	1
1	5431	181275	1
0	5429	181275	1
1	5432	181307	1
0	5430	181309	1
1	5433	181339	1
0	5431	181342	1
1	5434	181371	1
0	5432	181375	1
1	5435	181403	1
0	5433	181409	1
0	5434	181442	1
1	5436	181435	1
0	5435	181475	1
1	5437	181483	1
0	5436	181509	1
1	5438	181515	1
0	5437	181542	1
1	5439	181547	1
0	5438	181576	1
1	5440	181579	1
0	5439	181609	1
1	5441	181611	1
1	5442	181643	1
0	5440	181642	1
1	5443	181675	1
0	5441	181676	1
1	5444	181707	1
0	5442	181709	1
1	5445	181739	1
0	5443	181742	1
1	5446	181771	1
0	5444	181776	1
1	5447	181803	1
0	5445	181809	1
0	5446	181842	1
1	5448	181835	1
0	5447	181876	1
1	5449	181883	1
0	5448	181909	1
1	5450	181915	1
0	5449	181942	1
1	5451	181947	1
0	5450	181976	1
1	5452	181979	1
0	5451	182009	1
1	5453	182011	1
1	5454	182043	1
0	5452	182043	1
1	5455	182075	1
0	5453	182076	1
1	5456	182107	1
0	5454	182109	1
1	5457	182139	1
0	5455	182143	1
1	5458	182171	1
0	5456	182176	1
1	5459	182203	1
0	5457	182209	1
0	5458	182243	1
1	5460	182235	1
0	5459	182276	1
1	5461	182283	1
0	5460	182309	1
1	5462	182315	1
0	5461	182343	1
1	5463	182347	1
0	5462	182376	1
1	5464	182379	1
0	5463	182409	1
1	5465	182411	1
1	5466	182443	1
0	5464	182443	1
1	5467	182475	1
0	5465	182476	1
1	5468	182507	1
0	5466	182510	1
1	5469	182539	1
0	5467	182543	1
1	5470	182571	1
0	5468	182576	1
1	5471	182603	1
0	5469	182609	1
0	5470	182643	1
1	5472	182635	1
0	5471	182676	1
1	5473	182683	1
0	5472	182709	1
1	5474	182715	1
0	5473	182743	1
1	5475	182747	1
0	5474	182776	1
1	5476	182779	1
0	5475	182810	1
1	5477	182811	1
1	5478	182843	1
0	5476	182843	1
1	5479	182875	1
0	5477	182876	1
1	5480	182907	1
0	5478	182910	1
1	5481	182939	1
0	5479	182943	1
1	5482	182971	1
0	5480	182976	1
1	5483	183003	1
0	5481	183010	1
0	5482	183043	1
1	5484	183036	1
0	5483	183076	1
1	5485	183083	1
0	5484	183110	1
1	5486	183115	1
0	5485	183143	1
1	5487	183147	1
0	5486	183176	1
1	5488	183179	1
0	5487	183210	1
1	5489	183211	1
1	5490	183243	1
0	5488	183243	1
1	5491	183275	1
0	5489	183277	1
1	5492	183307	1
0	5490	183310	1
1	5493	183339	1
0	5491	183343	1
1	5494	183371	1
0	5492	183377	1
0	5493	183410	1
1	5495	183403	1
0	5494	183443	1
1	5496	183451	1
0	5495	183477	1
1	5497	183483	1
0	5496	183510	1
1	5498	183515	1
0	5497	183543	1
1	5499	183547	1
0	5498	183577	1
1	5500	183579	1
1	5501	183611	1
0	5499	183610	1
1	5502	183643	1
0	5500	183643	1
1	5503	183675	1
0	5501	183677	1
1	5504	183707	1
0	5502	183710	1
1	5505	183739	1
0	5503	183743	1
1	5506	183771	1
0	5504	183777	1
0	5505	183810	1
1	5507	183803	1
0	5506	183844	1
1	5508	183851	1
0	5507	183877	1
1	5509	183883	1
0	5508	183910	1
1	5510	183915	1
0	5509	183944	1
1	5511	183947	1
0	5510	183977	1
1	5512	183979	1
1	5513	184011	1
0	5511	184010	1
1	5514	184043	1
0	5512	184044	1
1	5515	184075	1
0	5513	184077	1
1	5516	184107	1
0	5514	184110	1
1	5517	184139	1
0	5515	184144	1
1	5518	184171	1
0	5516	184177	1
0	5517	184210	1
1	5519	184203	1
0	5518	184244	1
1	5520	184251	1
0	5519	184277	1
1	5521	184283	1
0	5520	184310	1
1	5522	184315	1
0	5521	184344	1
1	5523	184347	3
0	5522	184377	2
1	5524	184379	2
0	5523	184454	1
1	5525	184411	1
1	5526	184443	1
0	5524	184455	1
1	5527	184475	1
0	5525	184477	1
1	5528	184507	1
0	5526	184511	1
1	5529	184539	1
0	5527	184544	1
1	5530	184571	1
0	5528	184577	1
0	5529	184611	1
1	5531	184603	1
0	5530	184644	1
1	5532	184651	1
0	5531	184677	1
1	5533	184683	1
0	5532	184711	1
1	5534	184715	1
0	5533	184744	1
1	5535	184747	1
0	5534	184777	1
1	5536	184779	1
1	5537	184811	1
0	5535	184811	1
1	5538	184843	1
0	5536	184844	1
1	5539	184875	1
0	5537	184877	1
1	5540	184907	1
0	5538	184911	1
1	5541	184939	1
0	5539	184944	1
1	5542	184971	1
0	5540	184977	1
0	5541	185011	1
1	5543	185003	1
0	5542	185044	1
1	5544	185051	1
0	5543	185078	1
1	5545	185083	1
0	5544	185111	1
1	5546	185115	1
0	5545	185144	1
1	5547	185147	1
0	5546	185178	1
1	5548	185179	1
1	5549	185211	1
0	5547	185211	1
1	5550	185243	1
0	5548	185244	1
1	5551	185275	1
0	5549	185278	1
1	5552	185307	1
0	5550	185311	1
1	5553	185339	1
0	5551	185344	1
1	5554	185371	1
0	5552	185378	1
0	5553	185411	1
1	5555	185404	1
0	5554	185444	1
1	5556	185451	1
0	5555	185478	1
1	5557	185483	1
0	5556	185511	1
1	5558	185515	1
0	5557	185545	1
1	5559	185547	1
0	5558	185578	1
1	5560	185579	1
1	5561	185611	1
0	5559	185611	1
1	5562	185643	1
0	5560	185645	1
1	5563	185675	1
0	5561	185678	1
1	5564	185707	1
0	5562	185711	1
1	5565	185739	1
0	5563	185745	1
1	5566	185771	1
0	5564	185778	1
0	5565	185811	1
1	5567	185804	1
0	5566	185845	1
1	5568	185851	1
0	5567	185878	1
1	5569	185883	1
0	5568	185911	1
1	5570	185915	1
0	5569	185945	1
1	5571	185947	1
1	5572	185979	1
0	5570	185978	1
1	5573	186011	1
0	5571	186011	1
1	5574	186043	1
0	5572	186045	1
1	5575	186075	1
0	5573	186078	1
1	5576	186107	1
0	5574	186111	1
1	5577	186139	1
0	5575	186145	1
1	5578	186171	1
0	5576	186178	1
0	5577	186212	1
1	5579	186203	2
0	5578	186245	1
1	5580	186251	1
0	5579	186301	1
1	5581	186283	1
0	5580	186317	1
1	5582	186317	1
0	5581	186345	1
1	5583	186347	1
1	5584	186379	1
0	5582	186378	1
1	5585	186411	1
0	5583	186412	1
1	5586	186443	1
0	5584	186445	1
1	5587	186475	1
0	5585	186478	1
1	5588	186507	1
0	5586	186512	1
1	5589	186539	1
0	5587	186545	1
1	5590	186571	1
0	5588	186578	1
0	5589	186612	1
1	5591	186603	1
0	5590	186645	1
1	5592	186651	1
0	5591	186679	1
1	5593	186684	1
0	5592	186712	1
1	5594	186715	1
0	5593	186745	1
1	5595	186747	1
1	5596	186779	1
0	5594	186778	1
1	5597	186811	1
0	5595	186812	1
1	5598	186847	1
0	5596	186848	1
1	5599	186875	1
0	5597	186879	1
1	5600	186907	1
0	5598	186912	1
1	5601	186939	1
0	5599	186945	1
1	5602	186972	1
0	5600	186979	1
0	5601	187012	1
1	5603	187003	1
0	5602	187045	1
1	5604	187052	1
0	5603	187079	1
1	5605	187086	1
0	5604	187113	1
1	5606	187116	1
0	5605	187145	1
1	5607	187147	1
1	5608	187180	1
0	5606	187180	1
1	5609	187211	1
0	5607	187212	1
1	5610	187243	1
0	5608	187245	1
1	5611	187275	1
0	5609	187279	1
1	5612	187307	1
0	5610	187312	1
1	5613	187339	1
0	5611	187345	1
0	5612	187379	1
1	5614	187371	1
0	5613	187412	1
1	5615	187422	1
0	5614	187448	1
1	5616	187453	1
0	5615	187479	1
1	5617	187483	1
0	5616	187512	1
1	5618	187515	1
0	5617	187546	1
1	5619	187547	1
1	5620	187579	1
0	5618	187579	1
1	5621	187611	1
0	5619	187612	1
1	5622	187644	1
0	5620	187647	1
1	5623	187675	1
0	5621	187679	1
1	5624	187707	1
0	5622	187712	1
1	5625	187739	1
0	5623	187746	1
0	5624	187779	1
1	5626	187771	1
0	5625	187812	1
1	5627	187819	1
0	5626	187846	1
1	5628	187851	1
0	5627	187879	1
1	5629	187883	1
0	5628	187912	1
1	5630	187915	1
0	5629	187946	1
1	5631	187947	1
1	5632	187979	1
0	5630	187979	1
1	5633	188011	1
0	5631	188013	1
1	5634	188043	1
0	5632	188046	1
1	5635	188075	1
0	5633	188079	1
1	5636	188107	1
0	5634	188113	1
1	5637	188139	1
0	5635	188146	1
0	5636	188179	1
1	5638	188171	1
0	5637	188213	1
1	5639	188219	1
0	5638	188246	1
1	5640	188251	1
0	5639	188279	1
1	5641	188283	1
0	5640	188313	1
1	5642	188315	1
1	5643	188347	1
0	5641	188346	1
1	5644	188379	1
0	5642	188379	1
1	5645	188411	1
0	5643	188413	1
1	5646	188443	1
0	5644	188446	1
1	5647	188475	1
0	5645	188480	1
1	5648	188507	1
0	5646	188513	1
1	5649	188539	1
0	5647	188546	1
0	5648	188579	1
1	5650	188571	1
0	5649	188613	1
1	5651	188619	1
0	5650	188646	1
1	5652	188651	1
0	5651	188680	1
1	5653	188683	1
0	5652	188713	1
1	5654	188715	1
1	5655	188747	1
0	5653	188746	1
1	5656	188779	1
0	5654	188780	1
1	5657	188811	1
0	5655	188813	1
1	5658	188843	1
0	5656	188846	1
1	5659	188875	1
0	5657	188880	1
1	5660	188907	1
0	5658	188913	1
1	5661	188939	1
0	5659	188946	1
0	5660	188980	1
1	5662	188971	1
0	5661	189013	1
1	5663	189019	1
0	5662	189046	1
1	5664	189051	1
0	5663	189080	1
1	5665	189083	1
0	5664	189113	1
1	5666	189115	1
1	5667	189147	1
0	5665	189147	1
1	5668	189179	1
0	5666	189180	1
1	5669	189211	1
0	5667	189213	1
1	5670	189243	1
0	5668	189247	1
1	5671	189275	1
0	5669	189280	1
1	5672	189308	1
0	5670	189313	1
1	5673	189339	1
0	5671	189347	1
0	5672	189380	1
1	5674	189371	1
0	5673	189414	1
1	5675	189419	1
0	5674	189447	1
1	5676	189451	1
0	5675	189480	1
1	5677	189483	1
0	5676	189513	1
1	5678	189515	1
1	5679	189547	1
0	5677	189547	1
1	5680	189579	1
0	5678	189580	1
1	5681	189611	1
0	5679	189613	1
1	5682	189643	1
0	5680	189647	1
1	5683	189675	1
0	5681	189680	1
1	5684	189707	1
0	5682	189713	1
1	5685	189739	1
0	5683	189747	1
0	5684	189780	1
1	5686	189771	1
0	5685	189814	1
1	5687	189819	1
0	5686	189847	1
1	5688	189851	1
0	5687	189881	1
1	5689	189884	1
0	5688	189914	1
1	5690	189915	3
0	5689	189947	2
1	5691	189947	2
0	5690	190021	1
1	5692	189979	1
1	5693	190016	1
0	5691	190022	1
1	5694	190043	1
0	5692	190047	1
1	5695	190075	1
0	5693	190080	1
1	5696	190107	1
0	5694	190114	1
1	5697	190139	1
0	5695	190147	1
0	5696	190180	1
1	5698	190171	1
0	5697	190214	1
1	5699	190219	1
0	5698	190247	1
1	5700	190251	1
0	5699	190280	1
1	5701	190283	1
0	5700	190314	1
1	5702	190315	1
1	5703	190347	1
0	5701	190347	1
1	5704	190379	1
0	5702	190381	1
1	5705	190411	1
0	5703	190414	1
1	5706	190443	1
0	5704	190447	1
1	5707	190475	1
0	5705	190481	1
1	5708	190508	1
0	5706	190514	1
1	5709	190539	1
0	5707	190547	1
0	5708	190583	1
1	5710	190571	1
0	5709	190614	1
1	5711	190619	1
0	5710	190647	1
1	5712	190651	1
0	5711	190681	1
1	5713	190683	1
1	5714	190715	1
0	5712	190714	1
1	5715	190747	1
0	5713	190747	1
1	5716	190779	1
0	5714	190781	1
1	5717	190811	1
0	5715	190814	1
1	5718	190843	1
0	5716	190848	1
1	5719	190875	1
0	5717	190881	1
1	5720	190907	1
0	5718	190914	1
1	5721	190939	1
0	5719	190948	1
0	5720	190981	1
1	5722	190971	1
0	5721	191014	1
1	5723	191019	1
0	5722	191047	1
1	5724	191051	1
0	5723	191081	1
1	5725	191083	1
1	5726	191115	1
0	5724	191114	1
1	5727	191147	1
0	5725	191148	1
1	5728	191179	1
0	5726	191181	1
1	5729	191211	1
0	5727	191214	1
1	5730	191243	1
0	5728	191248	1
1	5731	191275	1
0	5729	191281	1
1	5732	191307	1
0	5730	191314	1
0	5731	191348	1
1	5733	191339	2
0	5732	191381	1
1	5734	191387	1
0	5733	191440	1
1	5735	191419	1
0	5734	191448	1
1	5736	191451	1
0	5735	191481	1
1	5737	191483	1
1	5738	191515	1
0	5736	191514	1
1	5739	191547	1
0	5737	191548	1
1	5740	191579	1
0	5738	191581	1
1	5741	191611	1
0	5739	191614	1
1	5742	191643	1
0	5740	191648	1
1	5743	191675	1
0	5741	191681	1
1	5744	191707	1
0	5742	191715	1
0	5743	191748	1
1	5745	191739	1
0	5744	191781	1
1	5746	191787	1
0	5745	191815	1
1	5747	191819	1
0	5746	191848	1
1	5748	191851	1
0	5747	191881	1
1	5749	191883	1
1	5750	191915	1
0	5748	191915	1
1	5751	191947	1
0	5749	191948	1
1	5752	191979	1
0	5750	191981	1
1	5753	192011	1
0	5751	192015	1
1	5754	192044	1
0	5752	192048	1
1	5755	192075	1
0	5753	192081	1
1	5756	192107	1
0	5754	192115	1
0	5755	192148	1
1	5757	192139	1
0	5756	192181	1
1	5758	192187	1
0	5757	192215	1
1	5759	192219	1
0	5758	192248	1
1	5760	192251	1
0	5759	192282	1
1	5761	192283	1
1	5762	192315	1
0	5760	192315	1
1	5763	192347	1
0	5761	192348	1
1	5764	192379	1
0	5762	192382	1
1	5765	192411	1
0	5763	192415	1
1	5766	192443	1
0	5764	192448	1
1	5767	192475	1
0	5765	192482	1
1	5768	192507	1
0	5766	192515	1
0	5767	192548	1
1	5769	192539	1
0	5768	192582	1
1	5770	192587	1
0	5769	192615	1
1	5771	192619	1
0	5770	192648	1
1	5772	192651	1
0	5771	192682	1
1	5773	192683	1
1	5774	192715	1
0	5772	192715	1
1	5775	192747	1
0	5773	192749	1
1	5776	192779	1
0	5774	192782	1
1	5777	192811	1
0	5775	192815	1
1	5778	192843	1
0	5776	192849	1
1	5779	192875	1
0	5777	192882	1
1	5780	192907	1
0	5778	192915	1
0	5779	192949	1
1	5781	192939	1
0	5780	192982	1
1	5782	192987	1
0	5781	193015	1
1	5783	193019	1
0	5782	193049	1
1	5784	193051	1
1	5785	193083	1
0	5783	193082	1
1	5786	193115	1
0	5784	193115	1
1	5787	193147	1
0	5785	193149	1
1	5788	193179	1
0	5786	193182	1
1	5789	193211	1
0	5787	193215	1
1	5790	193243	1
0	5788	193249	1
